customer_tweet_id,brand_tweet_id,customer_text,brand_response
1879214,1879213,@40693 @115714 Wait...what is the special running today? Can i take advantage of it if I come with my own device?,"@560885 Hi there! Due to character limitations, please send us a Direct Message, so that we can further assist you. - JL https://t.co/rMApsV8PQY"
1879334,1879332,"@sprintcare Thanks. Nah, I didn’t have it. Never had an iPhone brick on me before so I didn’t think I need it. Do you have an email or another way to communicate?",@560938 I do not have a personal email to provide. -Felicia R
1879333,1879335,@sprintcare Thanks. Another person that can’t help 🙄 #backtosquareone,@560938 Do you have a friend or family member that has a spare device you can use? Please let me know what other concerns you have. -Felicia R
1879333,1879336,@sprintcare Thanks. Another person that can’t help 🙄 #backtosquareone,"@560938 I apologize you fell I am not helping you. I am providing the resources available to you, I'll be happy to address any concerns. -Felicia R"
1879337,1879339,@sprintcare And what I honestly feel right now is that nobody is seeing my problem as a whole. Im only getting help lil by lil if any at all,"@560938 For future reference, sending us a Direct Message allows you to type more than 140 characters. Thank you and have a good day. -Felicia R"
1879337,1879340,@sprintcare And what I honestly feel right now is that nobody is seeing my problem as a whole. Im only getting help lil by lil if any at all,"@560938 Look at it this way, you have a great device on order, When it arrives, you will be a part of the elite group - iPhone X user. -Felicia R"
1879337,1879341,@sprintcare And what I honestly feel right now is that nobody is seeing my problem as a whole. Im only getting help lil by lil if any at all,"@560938 If I had the ability to move you up in the queue, I would. Unfortunately, nobody has that ability. -Felicia R"
1879337,1879342,@sprintcare And what I honestly feel right now is that nobody is seeing my problem as a whole. Im only getting help lil by lil if any at all,"@560938 Yes, i am a real person: as real as they get. :). I hate that you got moved in the queue for the iPhone X. -Felicia R"
1879346,1879345,At least u get somebody to NOT help you quick #Sprint #iphoneX #2stepjerkification,"@560938 Good morning. If you have Total Equipment Protection, it may be less expensive to file a claim with Asurion at 8005843666. -Felicia R"
1879349,1879348,Once my stuff is downloaded I'm leaving I can't believe @115714 is so garbage @sprintcare doesn't care 0/10,"@560939 Greetings, wow, this isn't the feedback we like to hear. Is there a way for you to DM me so that I can help? -MB"
1879351,1879350,@115714 My bill. I have other conversation ID and of this is not resolved I will have to seek legal advice because this is not acceptable.,"@372863 Please send us a Direct Message, so that we can further assist you. - LS"
1879346,1879347,At least u get somebody to NOT help you quick #Sprint #iphoneX #2stepjerkification,@560938 Please visit https://t.co/y5KU4cSsLx for available devices and pricing. -Felicia R
1879354,1879353,@115714,@560940 Hey! What can we do to help you today? -AF
1879379,1879377,"I hate @115714 with a passion, I can't wait until my contract is over with them in December.",@560943 Ouch! What made you feel this way? -SA
1879464,1879463,Sprint is lacing in coverage and customer relations. #Dishonest #@115714 @sprintcare @116447 https://t.co/vU8p1aNjlI,"@560967 @116447 If you have concerns that need addressing, please DM Team @116447 your telephone number and someone will contact you."
874349,1879771,"@327574 @115725 What good is unlimited data, if I have to provide my own high internet to use @115714 or dead spots 5 miles from major internet @115911.","@561049 Hey, are you a current Sprint customer looking for the best unlimited plan. If so,please send us a DM so that we can further assist you. -AB"
1879941,1879940,Don’t miss @115714 #JustForYou sales event Sat Oct 21. #SpooktacularDeals for our loyal customers. @163659 https://t.co/GGtDvfmANN https://t.co/tYcEjTcBLf,"@561090 You can simply visit this link to obtain the location &amp; contact info of a store most convenient to visit, https://t.co/X1DpDgk1EU. -MM"
1879955,1879954,@115714 for fucking up my husband's phone bill even though he's on the deployment plan isn't supposed to be getting charged https://t.co/gctAFy09S6,"@561094 Seems like something we'll need to look into. Please send us a Direct Message, so that we can further assist you. Be sure to elaborate. -HS"
1880541,1880540,The second part... https://t.co/8B3zuXOei2,@561242 We take matters like this very seriously and we are currently investigating. Our local team will follow up with you once completed. CA
1880546,1880544,"@115714, what the hell is going on in your stores? #rva, update on Willow Lawn Sprint store employee aggressively violating people’s privacy https://t.co/PqaL20t3A0",@561244 Hello! Thanks for reaching us. Hearing you are having such inconveniences concern us. Could you please DM us and follow us on Twitter? -JS
1880545,1880547,"@sprintcare You need to get a human to read the above tweet and respond to the correct person, @sprintcare",@561244 This isn't the kind of feedback we like to hear. Please advise the person having the issue to contact us through this channel. -JS
1880629,1880628,Got the Samsung 8+ horrible keyboard and phone quality. @sprintcare Please help me get Galaxy,"@561268 Hello there! We'd be glad to further assist you. To do so, could you please send us a DM so we can take a look into this matter. -L.D."
369713,1880633,@160285 @115714 I'm sorry where's my local sprint store? I live in London and sure would love to get in on these offers.,"@523353 @115714 Hey there! Please, send us DM we want to further assist you. -MD"
1880637,1880636,@115714 why do phones on your network in florida keep going to 1 hour behind actual time?,"@561271 Thank for reaching out to us. Please send us a Direct Message, so that we can further assist you. -TN"
934948,1880797,@339143 @ATT I’ve noticed the same thing with @115714’s service. Mostly because I’ve been home a lot and not having access to WiFi.,@561319 Having service issues? How long has this been happening? Are you the only person experiencing this issue in your area or household? -AS
943947,1880842,"@115714 We've been customers for almost 15 years with top shelf devices and most expensive plans. If you don't care about loyalty, why should we?",@144161 I get what you’re saying and I agree that something has gone wrong. I’ll be happy to help you on this. Send a DM &amp; elaborate a bit more. CA
1880986,1880985,@115714 has absolutely the worst phone service I’ve ever experienced. Wouldn’t recommend to my enemies.,@561376 Having service issues? How long has this been happening? Are you the only person experiencing this issue in your area our household? -AS
848935,848939,@38940 @115714 !!!!!,@179316 Thx you for accepting my call. After review I saw that u have network outage in your area. We kindly ask that u bear with us. -Keston W
1881998,1881997,@115714 keeps telling me to upgrade to the 8 and i'll get 30 dollars off. I'll only do it if I get 100 off.,"@561628 Hello, Sharine! I understand you want the best price. Please follow us and DM us so we can check the offers available in your account. - JG"
1882209,1882208,I'm at a @115714 store and they miracously can't activate a Sprint phone. Been here an hr &amp; 30mins. Can't make this up 🤦🏽‍♂️🤦🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️,@561691 Hey there! So sorry to hear that. Sounds like something we need to look into. Please send me DM so I can further assist you. -SH
1882409,1882408,Sprint is so clutch working off of 3g right now thanks @115714,@561741 This is not the tweet we like to see. Are you experiencing any issues with your service? Please DM and follow us to further assist you. -JR
952913,952914,Ive been dealing with issues @115714 for 3 months with no resolution at all! I hate your crappy customer service. I'm changing providers!,@346094 These are definitely not the type of feedback we like getting from our customers. Can you please clarify on the issues you've been...... -TC
1882663,1882662,@115714 I just wanna know why my service is so damn slow ?,"@561830 Hello! What services are affected? Voice, Data or Text? How long has this been happening? Send us a DM, so that we can assist you. -KW"
